239,1024,0,1
360,4,0,1
375,131072,0,1
491,268435456,0,1
871,2,0,1
1262,32768,0,1
1335,139264,8192,1
1338,8192,0,1
1617,2048,0,1
1678,524288,0,1
2019,67108864,0,1
2389,4104,0,1
2471,64,0,1
2490,4,0,1
2673,128,0,1
2730,4194304,0,1
2765,64,0,1
2855,32,0,1
3124,2,0,1
3183,2,0,1
3223,134217728,0,1
3321,1048576,0,1
3606,16,0,1
3630,8,0,1
3683,16777216,0,1
3786,524288,0,1
3789,2,0,1
3801,2,0,1
3890,2,0,1
3966,524288,0,1
4012,134217728,0,1
4490,256,0,1
4566,2048,0,1
4631,8192,0,1
4718,16384,0,1
4721,16,0,1
5054,512,0,1
5281,16777216,0,1
5382,33554432,0,1
5399,1048576,0,1
5597,1073741824,0,1
5600,2097152,0,1
5635,2097216,2097152,1
5698,1073741824,0,1
5706,4096,0,1
5736,64,0,1
5785,268435456,0,1
5889,16,0,1
6009,16,0,1
6166,64,0,1
6180,8,0,1
6300,8192,0,1
6320,2097152,0,1
6462,16,0,1
6492,16777216,0,1
6651,4026531840,0,1
6700,8,0,1
6707,65536,0,1
6718,16,0,1
6752,1879048192,0,1
6755,1024,0,1
7075,32768,0,1
7112,2048,0,1
7134,32768,0,1
7147,1024,0,1
7235,16777216,0,1
7266,64,0,1
7270,67108864,0,1
7272,8192,0,1
7302,8192,0,1
7367,64,0,1
7638,8388608,0,1
7739,4194304,0,1
7756,1048576,0,1
7802,131072,0,1
8015,128,0,1
8528,134217728,0,1
8721,32768,0,1
9021,256,0,1
9091,16,0,1
9122,128,0,1
9276,524288,0,1
9373,16777216,0,1
9377,262144,0,1
9446,2,0,1
9566,32,0,1
9573,524288,0,1
9575,65536,0,1
9584,67108864,0,1
9641,16,0,1
9660,256,0,1
9682,4,0,1
9761,128,0,1
9783,2,0,1
9890,128,0,1
9991,64,0,1
10058,16,0,1
10174,1024,0,1
10290,4194304,0,1
10391,2097152,0,1
10396,64,0,1
10649,524288,0,1
10697,4096,0,1
10711,8388608,0,1
10712,32,0,1
10729,32,0,1
10750,1572864,0,1
10798,12288,0,1
10824,2147483648,0,1
10842,524288,0,1
10925,2147483648,0,1
10943,262144,0,1
11069,1174670080,1174407936,1
11125,428408835,427884547,1
11170,210110016,209978944,1
11531,1024,0,1
11689,67108864,0,1
11790,33554433,1,1
11917,4194306,2,1
11947,67108864,0,1
12018,2097152,0,1
12056,8,0,1
12387,5312,4288,1
12388,8389762,8388738,1
12568,8389632,8388608,1
12835,2282749984,2282749952,1
13091,136314882,134217730,1
13192,1048576,0,1
13257,2641988,2641924,1
13330,3691524,2641924,1
13358,553648170,553648138,1
13508,665375247,665374735,1
13682,1079312435,5570611,1
13722,20119637,3342421,1
13759,6094899,5570611,1
13868,7667763,5570611,1
14005,3342429,3342421,1
14401,256,0,1
14561,536870912,0,1
14562,2097152,0,1
14576,4294934527,4294967295,1
14864,33554432,0,1
14920,541114368,4243456,1
14975,256,0,1
15078,16777216,0,1
15100,3063,3071,1
15276,65536,0,1
15279,2101280,2097184,1
15377,32768,0,1
15379,12416,4224,1
15600,2147483648,0,1
15603,1048576,0,1
15616,1,0,1
15870,4204560,4202512,1
16063,131073,1,1
16148,2048,0,1
16170,128,0,1
